Title,Abstract,Authors,Year,Venue,DOI,Cited by,Open Access, URL,Keywords,Language,Numpages,Actions
"Next steps in variability management due to autonomous behaviour and runtime learning","One of the basic principles in product lines is to delay design decisions related to offered functionality and quality to later phases of the life cycle [25]. Instead of deciding on what system to develop in advance, a set of assets and a common reference architecture are specified and implemented during the Domain Engineering process. Later on, during Application Engineering, specific systems are developed to satisfy the requirements reusing the assets and architecture [16]. Traditionally, this is during the Application Engineering when delayed design decisions are solved. The realization of this delay relies heavily on the use of variability in the development of product lines and systems. However, as systems become more interconnected and diverse, software architects cannot easily foresee the software variants and the interconnections between components. Consequently, a generic a priori model is conceived to specify the system's dynamic behaviour and architecture. The corresponding design decisions are left to be solved at runtime [13]. Surprisingly, few research initiatives have investigated variability models at runtime [9]. Further, they have been applied only at the level of goals and architecture, which contrasts to the needs claimed by the variability community, i.e., Software Product Lines (SPLC) and Dynamic Software Product Lines (DSPL) [2, 10, 14, 22]. Especially, the vision of DSPL with their ability to support runtime updates with virtually zero downtime for products of a software product line, denotes the obvious need of variability models being used at runtime to adapt the corresponding programs. A main challenge for dealing with runtime variability is that it should support a wide range of product customizations under various scenarios that might be unknown until the execution time, as new product variants can be identified only at runtime [10, 11]. Contemporary variability models face the challenge of representing runtime variability to therefore allow the modification of variation points during the system's execution, and underpin the automation of the system's reconfiguration [15]. The runtime representation of feature models (i.e. the runtime model of features) is required to automate the decision making [9]. Software automation and adaptation techniques have traditionally required a priori models for the dynamic behaviour of systems [17]. With the uncertainty present in the scenarios involved, the a priori model is difficult to define [20, 23, 26]. Even if foreseen, its maintenance is labour-intensive and, due to architecture decay, it is also prone to get out-of-date. However, the use of models@runtime does not necessarily require defining the system's behaviour model beforehand. Instead, different techniques such as machine learning, or mining software component interactions from system execution traces can be used to build a model which is in turn used to analyze, plan, and execute adaptations [18], and synthesize emergent software on the fly [7]. Another well-known problem posed by the uncertainty that characterize autonomous systems is that different stakeholders (e.g. end users, operators and even developers) may not understand them due to the emergent behaviour. In other words, the running system may surprise its customers and/or developers [4]. The lack of support for explanation in these cases may compromise the trust to stakeholders, who may eventually stop using a system [12, 24]. I speculate that variability models can offer great support for (i) explanation to understand the diversity of the causes and triggers of decisions during execution and their corresponding effects using traceability [5], and (ii) better understand the behaviour of the system and its environment. Further, an extension and potentially reframing of the techniques associated with variability management may be needed to help taming uncertainty and support explanation and understanding of the systems. The use of new techniques such as machine learning exacerbates the current situation. However, at the same time machine learning techniques can also help and be used, for example, to explore the variability space [1]. What can the community do to face the challenges associated? We need to meaningfully incorporate techniques from areas such as artificial intelligence, machine learning, optimization, planning, decision theory, and bio-inspired computing into our variability management techniques to provide explanation and management of the diversity of decisions, their causes and the effects associated. My own previous work has progressed [3, 5, 6, 8, 11, 12, 19, 21] to reflect what was discussed above.","N. Bencomo","2020","International Workshop on Variability Modelling of Software-Intensive Systems","10.1145/3377024.3380451","-","-","https://doi.org/10.1145/3377024.3380451","","-","-","Include"
"FlexiBO: A Decoupled Cost-Aware Multi-Objective Optimization Approach for Deep Neural Networks","The design of machine learning systems often requires trading off different objectives, for example, prediction error and energy consumption for deep neural networks (DNNs). Typically, no single design performs well in all objectives; therefore, finding Pareto-optimal designs is of interest. The search for Pareto-optimal designs involves evaluating designs in an iterative process, and the measurements are used to evaluate an acquisition function that guides the search process. However, measuring different objectives incurs different costs. For example, the cost of measuring the prediction error of DNNs is orders of magnitude higher than that of measuring the energy consumption of a pre-trained DNN as it requires re-training the DNN. Current state-of-the-art methods do not consider this difference in objective evaluation cost, potentially incurring expensive evaluations of objective functions in the optimization process. In this paper, we develop a novel decoupled and cost-aware multi-objective optimization algorithm, which we call Flexible Multi-Objective Bayesian Optimization (FlexiBO) to address this issue. For evaluating each design, FlexiBO selects the objective with higher relative gain by weighting the improvement of the hypervolume of the Pareto region with the measurement cost of each objective. This strategy, therefore, balances the expense of collecting new information with the knowledge gained through objective evaluations, preventing FlexiBO from performing expensive measurements for little to no gain. We evaluate FlexiBO on seven state-of-the-art DNNs for image recognition, natural language processing (NLP), and speech-to-text translation. Our results indicate that, given the same total experimental budget, FlexiBO discovers designs with 4.8% to 12.4% lower hypervolume error than the best method in state-of-the-art multi-objective optimization.","Md Shahriar Iqbal; Jianhai Su; Lars Kotthoff; Pooyan Jamshidi","2020","Journal of Artificial Intelligence Research","10.1613/jair.1.14139","4","-","https://doi.org/10.1613/jair.1.14139","","-","-","Include"
"FlexiBO: Cost-Aware Multi-Objective Optimization of Deep Neural Networks","One of the key challenges in designing machine learning systems is to determine the right balance amongst several objectives, which also oftentimes are incommensurable and conflicting. For example, when designing deep neural networks (DNNs), one often has to trade-off between multiple objectives, such as accuracy, energy consumption, and inference time. Typically, there is no single configuration that performs equally well for all objectives. Consequently, one is interested in identifying Pareto-optimal designs. Although different multi-objective optimization algorithms have been developed to identify Pareto-optimal configurations, state-of-the-art multi-objective optimization methods do not consider the different evaluation costs attending the objectives under consideration. This is particularly important for optimizing DNNs: the cost arising on account of assessing the accuracy of DNNs is orders of magnitude higher than that of measuring the energy consumption of pre-trained DNNs. We propose FlexiBO, a flexible Bayesian optimization method, to address this issue. We formulate a new acquisition function based on the improvement of the Pareto hyper-volume weighted by the measurement cost of each objective. Our acquisition function selects the next sample and objective that provides maximum information gain per unit of cost. We evaluated FlexiBO on 7 state-of-the-art DNNs for object detection, natural language processing, and speech recognition. Our results indicate that, when compared to other state-of-the-art methods across the 7 architectures we tested, the Pareto front obtained using FlexiBO has, on average, a 28.44% higher contribution to the true Pareto front and achieves 25.64% better diversity.","Md Shahriar Iqbal; Jianhai Su; Lars Kotthoff; Pooyan Jamshidi","2020","arXiv.org","10.1613/jair.1.14139","26","-","https://doi.org/10.1613/jair.1.14139","","-","38","Include"
"Learning the Linux Kernel Configuration Space: Results and Challenges","International audience","M. Acher","2019","HAL (Le Centre pour la Communication Scientifique Directe)","10.1007/978-981-97-4465-7_15","2","-","https://doi.org/10.1007/978-981-97-4465-7_15","","en","11","Include"
"Learning Very Large Configuration Spaces: What Matters for Linux Kernel Sizes","Linux kernels are used in a wide variety of appliances, many of them having strong requirements on the kernel size due to constraints such as limited memory or instant boot. With more than ten thousands of configuration options to choose from, obtaining a suitable trade off between kernel size and functionality is an extremely hard problem. Developers, contributors, and users actually spend significant effort to document, understand, and eventually tune (combinations of) options for meeting a kernel size. In this paper, we investigate how machine learning can help explain what matters for predicting a given Linux kernel size. Unveiling what matters in such very large configuration space is challenging for two reasons: (1) whatever the time we spend on it, we can only build and measure a tiny fraction of possible kernel configurations; (2) the prediction model should be both accurate and interpretable. We compare different machine learning algorithms and demonstrate the benefits of specific feature encoding and selection methods to learn an accurate model that is fast to compute and simple to interpret. Our results are validated over 95,854 kernel configurations and show that we can achieve low prediction errors over a reduced set of options. We also show that we can extract interpretable information for refining documentation and experts' knowledge of Linux, or even assigning more sensible default values to options.","M. Acher; Hugo Martin; Juliana Alves Pereira; Arnaud Blouin; J. Jézéquel; D. Khelladi; Luc Lesoil; Olivier Barais","2019","SPIRE - Sciences Po Institutional REpository","10.1109/icse-seip52600.2021.00018","22","-","https://doi.org/10.1109/icse-seip52600.2021.00018","","-","10","Include"
"Machine learning and configurable systems: a gentle introduction","The goal of this tutorial is to give a gentle introduction to how machine learning can be used to support software product line configuration. This is our second practical tutorial in this trending field. The tutorial is based on a systematic literature review and includes practical tasks (specialization, performance and bug prediction) on real-world systems (Linux, VaryLaTeX, x264). The material is designed for academics and practitioners with basic knowledge in software product lines and machine learning.","Hugo Martin; Juliana Alves Pereira; M. Acher; Paul Temple","2019","Software Product Lines Conference","10.1145/3382025.3414976","6","-","https://doi.org/10.1145/3382025.3414976","","-","-","Include"
"PyroBuildS: Enabling Efficient Exploration of Linux Configuration Space with Incremental Build","Software engineers are acutely aware that the build of software is an essential but resource-intensive step in any software development process. This is especially true when building large systems or highly configurable systems whose vast number of configuration options results in a space explosion in the number of versions that should ideally be built and evaluated. Linux is precisely one such large and highly configurable system with thousands of options that can be combined. Previous study showed the benefit of incremental build, however, only on small-sized configurable software systems, unlike Linux. Although incremental compilation for post-commit is used in Linux, we show in this paper that the build of large numbers of random Linux configurations does not benefit from incremental build. Thus, we introduce and detail PyroBuildS, our new approach to efficiently explore, with incremental builds, the very large configuration space of Linux. Very much like fireworks, PyroBuildS starts from several base configurations (""rockets"") and generates mutated configurations (""sparks"") derived from each of the base ones. This enables exploring the configuration space with an efficient incremental build of the mutants, while keeping a good amount of diversity. We show on a total of 2520 builds that our PyroBuildS approach does trigger synergies with the caching capabilities of Make, hence significantly decreasing builds time with gains up to 85%, while having a diversity of 33% of options and 15 out of 17 subsystems. Overall, individual contributors and continuous integration services can leverage PyroBuildS to efficiently augment their configuration builds, or reduce the cost of building numerous configurations.","Georges Aaron Randrianaina; M. Acher","2023","SPIRE - Sciences Po Institutional REpository","10.2139/ssrn.5149719","1","-","https://doi.org/10.2139/ssrn.5149719","","-","-","Include"
"ACTIVITY REPORT Project-Team DIVERSE","-","Benoît Combemale; Arnaud Blouin; David Acuna; D. Vojtisek; Dorian Leroy; Erwan Bousse; F. Coulon; J. Jézéquel; Olivier Barais; Thomas Degueule; DSpot; Benjamin Danglot; Benoit Baudry; Monperrus Martin; Descartes; O. Luis; V. Perez","2022","Lessons in Project Management","10.1007/978-1-4302-3835-5_9","-","-","https://doi.org/10.1007/978-1-4302-3835-5_9","","en","4","Include"
"Performance is not Boolean: Supporting Scalar Configuration Variables in NFP Models","-","B. Friesel","2022","Journal of Theoretical Biology","10.1016/0022-5193(73)90265-8","4","-","https://doi.org/10.1016/0022-5193(73)90265-8","","en","11","Include"
"Scratching the Surface of ./configure: Learning the Effects of Compile-Time Options on Binary Size and Gadgets","-","Xhevahire Tërnava; M. Acher; Luc Lesoil; Arnaud Blouin; J. Jézéquel","2022","International Conference on Software Reuse","10.1007/978-3-031-08129-3_3","1","true","https://doi.org/10.1007/978-3-031-08129-3_3","Compiler; Computer science; Compile time; Binary number; Set (abstract data type); Reuse; Attack surface; Programming language; Operating system; Mathematics","en","18","Include"
"The Interaction between Inputs and Configurations fed to Software Systems: an Empirical Study","Widely used software systems such as video encoders are by necessity highly configurable, with hundreds or even thousands of options to choose from. Their users often have a hard time finding suitable values for these options (i.e. finding a proper configuration of the software system) to meet their goals for the tasks at hand, e.g. compress a video down to a certain size. One dimension of the problem is of course that performance depends on the input data: a video as input to an encoder like x264 or a file system fed to a tool like xz. To achieve good performance, users should therefore take into account both dimensions of (1) software variability and (2) input data. In this problem-statement paper, we conduct a large study over 8 configurable systems that quantifies the existing interactions between input data and configurations of software systems. The results exhibit that (1) inputs fed to software systems interact with their configuration options in non monotonous ways, significantly impacting their performance properties (2) tuning a software system for its input data makes it possible to multiply its performance by up to ten (3) input variability can jeopardize the relevance of performance predictive models for a field deployment.","Luc Lesoil; M. Acher; Arnaud Blouin; J. Jézéquel","2021","arXiv.org","10.48550/arxiv.2112.07279","6","-","https://doi.org/10.48550/arxiv.2112.07279","","-","-","Include"
"Context-Aware Recommender Systems for Social Networks: Review, Challenges and Opportunities","Context-aware recommender systems dedicated to online social networks experienced noticeable growth in the last few years. This has led to more research being done in this area stimulated by the omnipresence of smartphones and the latest web technologies. These systems are able to detect specific user needs and adapt recommendations to actual user context. In this research, we present a comprehensive review of context-aware recommender systems developed for social networks. For this purpose, we used a systematic literature review methodology which clearly defined the scope, the objective, the timeframe, the methods, and the tools to undertake this research. Our focus is to investigate approaches and techniques used in the development of context-aware recommender systems for social networks and identify the research gaps, challenges, and opportunities in this field. In order to have a clear vision of the research potential in the field, we considered research articles published between 2015 and 2020 and used a research portal giving access to major scientific research databases. Primary research articles selected are reviewed and the recommendation process is analyzed to identify the approach, the techniques, and the context elements employed in the development of the recommendation systems. The paper presents the detail of the review study, provides a synthesis of the results, proposes an evaluation based on measurable evaluation tools developed in this study, and advocates future research and development pathways in this interesting field.","Areej Bin Suhaim; Jawad Berri","2021","IEEE Access","10.1109/access.2021.3072165","39","-","https://doi.org/10.1109/access.2021.3072165","","-","-","Include"
"Monte Carlo Simulations for Variability Analyses in Highly Configurable Systems","-","J. M. Aguilera; A. G. Márquez; J. Galindo; David Benavides","2021","ConfWS","10.1088/0256-307x/19/8/348","1","-","https://doi.org/10.1088/0256-307x/19/8/348","","-","4","Include"
"CADET: Debugging and Fixing Misconfigurations using Counterfactual Reasoning","Modern computing platforms are highly-configurable with thousands of interacting configurations. However, configuring these systems is challenging. Erroneous configurations can cause unexpected non-functional faults. This paper proposes CADET (short for Causal Debugging Toolkit) that enables users to identify, explain, and fix the root cause of non-functional faults early and in a principled fashion. CADET builds a causal model by observing the performance of the system under different configurations. Then, it uses casual path extraction followed by counterfactual reasoning over the causal model to: (a) identify the root causes of non-functional faults, (b) estimate the effects of various configurable parameters on the performance objective(s), and (c) prescribe candidate repairs to the relevant configuration options to fix the non-functional fault. We evaluated CADET on 5 highly-configurable systems deployed on 3 NVIDIA Jetson systems-on-chip. We compare CADET with state-of-the-art configuration optimization and ML-based debugging approaches. The experimental results indicate that CADET can find effective repairs for faults in multiple non-functional properties with (at most) 17% more accuracy, 28% higher gain, and $40\times$ speed-up than other ML-based performance debugging methods. Compared to multi-objective optimization approaches, CADET can find fixes (at most) $9\times$ faster with comparable or better performance gain. Our case study of non-functional faults reported in NVIDIA's forum show that CADET can find $14%$ better repairs than the experts' advice in less than 30 minutes.","Md Shahriar Iqbal; R. Krishna; Mohammad Ali Javidian; Baishakhi Ray; Pooyan Jamshidi","2021","arXiv (Cornell University)","10.48550/arxiv.2010.06061","19","-","https://doi.org/10.48550/arxiv.2010.06061","","-","-","Include"
"Activity Report 2019 Team DIVERSE Diversity-centric Software Engineering Joint team with Inria Rennes – Bretagne Atlantique D 4 – Language and Software Engineering","-","Robert L. Nord; James McHale; Felix Bachmann","2020","-","10.21236/ada536714","-","-","https://doi.org/10.21236/ada536714","","-","-","Include"
"Bayesian Learning for Hardware and Software Conﬁguration Co-Optimization","-","Yi Ding","2020","Lecture Notes in Computer Science","10.1007/978-3-031-10989-8_52","6","-","https://doi.org/10.1007/978-3-031-10989-8_52","","en","13","Include"
"Scalable Performance Models for Highly Configurable Systems","-","Jeho Oh; Oleg Zilmano","2015","Proceedings of the 2015 10th Joint Meeting on Foundations of Software Engineering","10.1145/2786805.2786845","-","-","https://doi.org/10.1145/2786805.2786845","","-","11","Include"
"Feature Models","Developing and maintaining Feature Models (FMs) can become an errorprone activity.In this chapter, we focus on different aspects of analyzing relevant properties of FMs.Such an analysis helps to increase the maintainability and correctness of FMs and also makes them better manageable in industrial settings.Analysis operations are discussed in detail and also presented formally.In addition to analysis operations, we also show how to automatically determine erroneous elements of an FM that have to be adapted or deleted in order to restore the intended FM semantics.","Alexander Felfernig; Andreas Falkner; David Benavides","2024","SpringerBriefs in computer science","10.1007/978-3-031-61874-1","42","true","https://doi.org/10.1007/978-3-031-61874-1","Feature (linguistics); Computer science; Philosophy; Linguistics","en","-","Include"
"Accuracy Can Lie: On the Impact of Surrogate Model in Configuration Tuning","To ease the expensive measurements during configuration tuning, it is natural to build a surrogate model as the replacement of the system, and thereby the configuration performance can be cheaply evaluated. Yet, a stereotype therein is that the higher the model accuracy, the better the tuning result would be, or vice versa. This “accuracy is all” belief drives our research community to build more and more accurate models and criticize a tuner for the inaccuracy of the model used. However, this practice raises some previously unaddressed questions, e.g., are the model and its accuracy really that important for the tuning result? Do those somewhat small accuracy improvements reported (e.g., a few % error reduction) in existing work really matter much to the tuners? What role does model accuracy play in the impact of tuning quality? To answer those related questions, in this paper, we conduct one of the largest-scale empirical studies to date-running over the period of 13 months 24 × 7-that covers 10 models, 17 tuners, and 29 systems from the existing works while under four different commonly used metrics, leading to 13,612 cases of investigation. Surprisingly, our key findings reveal that the accuracy can lie: there are a considerable number of cases where higher accuracy actually leads to no improvement in the tuning outcomes (up to 58% cases under certain setting), or even worse, it can degrade the tuning quality (up to 24% cases under certain setting). We also discover that the chosen models in most proposed tuners are sub-optimal and that the required % of accuracy change to significantly improve tuning quality varies according to the range of model accuracy. From those, we provide in-depth discussions of the rationale behind and offer several lessons learned as well as insights for future opportunities. Most importantly, this work poses a clear message to the community: we should take one step back from the natural ""accuracy is all"" belief for model-based configuration tuning.","Pengzhou Chen; Jingzhi Gong; Tao Chen","2025","IEEE Transactions on Software Engineering","10.1109/tse.2025.3525955","9","true","https://doi.org/10.1109/tse.2025.3525955","Computer science; Quality (philosophy); Tuner; Scale (ratio); Range (aeronautics); Artificial intelligence; Machine learning; Engineering; Quantum mechanics; Epistemology","en","-","Include"
"LLM-Based Misconfiguration Detection for AWS Serverless Computing","Serverless computing is a popular cloud computing paradigm that enables developers to build applications at the function level, known as serverless applications. The Serverless Application Model (AWS SAM) is the most widely adopted configuration schema. However, misconfigurations pose a significant challenge due to the complexity of serverless configurations and the limitations of traditional data-driven techniques. Recent advancements in Large Language Models (LLMs), pre-trained on large-scale public data, offer promising potential for identifying and explaining misconfigurations. In this article, we present SlsDetector , the first framework that harnesses the capabilities of LLMs to perform static misconfiguration detection in serverless applications. SlsDetector utilizes effective prompt engineering with zero-shot prompting to identify configuration issues. It designs multi-dimensional constraints aligned with serverless configuration characteristics and leverages the Chain of Thought technique to enhance LLM inferences, alongside generating structured responses. We evaluate SlsDetector on a curated dataset of 110 configuration files, which includes correct configurations, real-world misconfigurations, and intentionally injected errors. Our results show that SlsDetector , based on ChatGPT-4o (one of the most representative LLMs), achieves a precision of 72.88%, recall of 88.18%, and F1-score of 79.75%, outperforming state-of-the-art data-driven methods by 53.82, 17.40, and 49.72 percentage points, respectively. We further investigate the generalization capability of SlsDetector across recent LLMs, including Llama 3.1 (405B) Instruct Turbo, Gemini 1.5 Pro, and DeepSeek V3, with consistently high effectiveness.","Jinfeng Wen; Zhenpeng Chen; Zixi Zhu; Federica Sarro; Yi Liu; Haodi Ping; Shangguang Wang","2025","ACM Transactions on Software Engineering and Methodology","10.1145/3745766","4","false","https://doi.org/10.1145/3745766","Computer science","en","-","Include"
"Pragmatic random sampling of Kconfig-based systems: A unified approach","The configuration space of some systems is so large that it cannot be computed. This is the case with the Linux Kernel , which provides more than 18,000 configurable options described across almost 1,700 files in the Kconfig language. As a result, many analyses of these systems rely on sampling their configuration space (e.g., debugging compilation errors, predicting configuration performance, finding the configuration that optimizes specific performance metrics, among others.). The Kernel and other Kconfig -based systems can be sampled pragmatically , using their built-in tool conf to get a sample directly from the Kconfig specification that is approximately random, or idealistically , generating a genuine random sample by first translating the Kconfig files into logic formulas, then using a logic engine to compute the probability that each option value has to appear in a configuration, and finally utilizing these probabilities to generate an authentically random sample. The pros of the idealistic approach are that it ensures the sample is representative of the population, but the cons are that it sets out many challenging problems that have not been solved yet (fundamentally, how to obtain a valid translation into Boolean that covers all the Kconfig language, and how to compute the option value probabilities for very large formulas). This paper introduces a new version of conf called randconfig + , which incorporates a series of improvements that increase the randomness and correctness of pragmatic sampling and also help validate the Boolean translation required for the idealistic approach. randconfig + has been tested on ten versions of the Linux Kernel and twenty additional Kconfig systems. Its compatibility significantly enhances the current landscape, where some systems use a customized conf variant that is maintained independently, while others do not support sampling at all. randconfig + not only offers universal sampling for all Kconfig systems but also simplifies its evolutive maintenance as a single tool rather than an unorganized collection of conf variants. • randconfig + generates random configurations for a wide variety of Kconfig -based systems. • randconfig + evolves from conf , improving its compatibility, randomness and correctness. • Although randconfig + does not provide uniformity, it supports a vital step in that research direction. • randconfig + has been tested on 10 versions of Linux Kernel and other 20 systems.","David Fernández-Amorós; Rubén Heradio; José-Miguel Horcas; José Á. Galindo; David Benavides; Lidia Fuentes","2025","Journal of Systems and Software","10.1016/j.jss.2025.112577","1","true","https://doi.org/10.1016/j.jss.2025.112577","Computer science; Sampling (signal processing); Telecommunications; Detector","en","-","Include"
"On the benefits and limits of incremental build of software configurations","Software projects use build systems to automate the compilation, testing, and continuous deployment of their software products. As software becomes increasingly configurable, the build of multiple configurations is a pressing need, but expensive and challenging to implement. The current state of practice is to build independently (a.k.a., clean build) a software for a subset of configurations. While incremental build has been studied for software evolution and relatively small changes of the source code, it has surprisingly not been considered for software configurations. In this exploratory study, we examine the benefits and limits of building software configurations incrementally, rather than always building them cleanly. By using five real-life configurable systems as subjects, we explore whether incremental build works, outperforms a sequence of clean builds, is correct w.r.t. clean build, and can be used to find an optimal ordering for building configurations. Our results show that incremental build is feasible in 100% of the times in four subjects and in 78% of the times in one subject. In average, 88.5% of the configurations could be built faster with incremental build while also finding several alternatives faster incremental builds. However, only 60% of faster incremental builds are correct. Still, when considering those correct incremental builds with clean builds, we could always find an optimal order that is faster than just a collection of clean builds with a gain up to 11.76%.","Georges Aaron Randrianaina; Xhevahire Tërnava; Djamel Eddine Khelladi; Mathieu Acher","2022","Proceedings of the 44th International Conference on Software Engineering","10.1145/3510003.3510190","6","false","https://doi.org/10.1145/3510003.3510190","Software deployment; Computer science; Software; Software development; Software evolution; Software engineering; Software construction; Software system; Programming language","en","-","Include"
"Configuration Optimization with Limited Functional Impact","-","Edouard Guégain; Amir Taherkordi; Clément Quinton","2023","Lecture notes in computer science","10.1007/978-3-031-34560-9_4","4","true","https://doi.org/10.1007/978-3-031-34560-9_4","Computer science; Limiting; Functional requirement; Task (project management); Set (abstract data type); Space (punctuation); Distributed computing; Systems engineering; Software engineering; Programming language","en","16","Include"
"Towards Incremental Build of Software Configurations","Building software is a crucial task to compile, test, and deploy software systems while continuously ensuring quality. As software is more and more configurable, building multiple configurations is a pressing need, yet, costly and challenging to instrument. The common practice is to independently build (a.k.a., clean build) a software for a subset of configurations. While incremental build has been considered for software evolution and relatively small modifications of the source code, it has surprisingly not been considered for software configurations. In this vision paper, we formulate the hypothesis that incremental build can reduce the cost of exploring the configuration space of software systems. We detail how we apply incremental build for two real-world application scenarios and conduct a preliminary evaluation on two case studies, namely x264 and Linux Kernel. For x264, we found that one can incrementally build configurations in an order such that overall build time is reduced. Nevertheless, we could not find any optimal order with the Linux Kernel, due to a high distance between random configurations. Therefore, we show it is possible to control the process of generating configurations: we could reuse commonality and gain up to 66% of build time compared to only clean builds.CCS CONCEPTS • Software and its engineering $\rightarrow$ Software configuration management and version control systems.","Georges Aaron Randrianaina; Djamel Eddine Khelladi; Olivier Zendra; Mathieu Acher","2022","2022 IEEE/ACM 44th International Conference on Software Engineering: New Ideas and Emerging Results (ICSE-NIER)","10.1109/icse-nier55298.2022.9793538","2","false","https://doi.org/10.1109/icse-nier55298.2022.9793538","Computer science; Software construction; Software development; Software; Software evolution; Linux kernel; Software engineering; Software framework; Software sizing; Software system","en","5","Include"
"We're not gonna break it!","When configuring a software product line, finding a good tradeoff between multiple orthogonal quality concerns is a challenging multi-objective optimisation problem. State-of-the-art solutions are based on evolutionary search. They encode configurations as bit vectors and use standard mutation and cross-over operators, typically using the IBEA algorithm as their implementation of evolutionary search. This encoding, together with the use of standard operators, means that the algorithms create invalid configurations in intermediate steps. As a result, they require additional repair actions, reducing the efficiency of the search.","José-Miguel Horcas; Daniel Strüber; Alexandru Burdusel; Jabier Martinez; Steffen Zschaler","2022","Proceedings of the 26th ACM International Systems and Software Product Line Conference - Volume A","10.1145/3546932.3547011","2","true","https://doi.org/10.1145/3546932.3547011","ENCODE; Computer science; Encoding (memory); Theoretical computer science; Software; Evolutionary algorithm; Mutation; Line (geometry); Quality (philosophy); Product (mathematics)","en","1","Include"
"Feature Modelling","Abstract In this chapter, we describe the basis of Feature Models (FMs) using graphical as well as textual representations. We introduce a smartwatch FM that will be used as a working example for this and later chapters. Based on this example, we describe feature modelling extensions using cardinalities and attributes. In the following,we showhowFMs can be translated into a formal representation (constraint satisfaction problems and SAT problems) and introduce corresponding definitions of a FM configuration task and a corresponding FM configuration (also known as configuration, product, or solution). Finally, we discuss example machine learning (ML) approaches that can be applied in the context of feature modelling tasks.","Alexander Felfernig; Andreas Falkner; David Benavides","2024","SpringerBriefs in computer science","10.1007/978-3-031-61874-1_2","2","true","https://doi.org/10.1007/978-3-031-61874-1_2","Feature (linguistics); Computer science; Philosophy; Linguistics","en","-","Include"
"Learning Graph Configuration Spaces with Graph Embedding in Engineering Domains","-","Michael Mittermaier; Takfarinas Saber; Goetz Botterweck","2024","Lecture notes in computer science","10.1007/978-3-031-53966-4_25","1","false","https://doi.org/10.1007/978-3-031-53966-4_25","Embedding; Computer science; Configuration space; HVAC; Euclidean geometry; Theoretical computer science; Graph; Euclidean space; Adaptation (eye); Invariant (physics)","en","15","Include"
"Reducing the Length of Field-Replay Based Load Testing","As software systems continuously grow in size and complexity, performance and load related issues have become more common than functional issues. Load testing is usually performed before software releases to ensure that the software system can still provide quality service under a certain load. Therefore, one of the common challenges of load testing is to design realistic workloads that can represent the actual workload in the field. In particular, one of the most widely adopted and intuitive approaches is to directly replay the field workloads in the load testing environment. However, replaying a lengthy, e.g., 48 hours, field workloads is rather resource- and time-consuming, and sometimes even infeasible for large-scale software systems that adopt a rapid release cycle. On the other hand, replaying a short duration of the field workloads may still result in unrealistic load testing. In this work, we propose an automated approach to reduce the length of load testing that is driven by replaying the field workloads. The intuition of our approach is: if the measured performance associated with a particular system behaviour is already stable, we can skip subsequent testing of this system behaviour to reduce the length of the field workloads. In particular, our approach first clusters execution logs that are generated during the system runtime to identify similar system behaviours during the field workloads. Then, we use statistical methods to determine whether the measured performance associated with a system behaviour has been stable. We evaluate our approach on three open-source projects (i.e., <italic xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">OpenMRS, TeaStore</i> , and <italic xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">Apache James</i> ). The results show that our approach can significantly reduce the length of field workloads while the workloads-after-reduction produced by our approach are representative of the original set of workloads. More importantly, the load testing results obtained by replaying the workloads after the reduction have high correlation and similar trend with the original set of workloads. Practitioners can leverage our approach to perform realistic field-replay based load testing while saving the needed resources and time. Our approach sheds light on future research that aims to reduce the cost of load testing for large-scale software systems.","Yuanjie Xia; Lizhi Liao; Jinfu Chen; Heng Li; Weiyi Shang","2024","IEEE Transactions on Software Engineering","10.1109/tse.2024.3408079","1","false","https://doi.org/10.1109/tse.2024.3408079","Computer science; Field (mathematics); Reliability engineering; Mathematics; Pure mathematics; Engineering","en","-","Include"
"Introduction","Abstract Feature models (FMs) are an established means for representing variability and commonality properties of software product lines and beyond (e.g., financial services and configurable products such as furniture, cars, and cyber-physical systems). Artificial Intelligence (AI) plays an increasingly important role in supporting feature modelling tasks, FM analysis, and FM configuration. In this chapter, we explain our major motivation for writing this book. We provide a short overview of the history of feature modelling specifically focusing on the relationship between feature modelling related tasks and AI methods. We discuss relevant benefits of applying FMs and refer to further topics with a relationship to feature modelling.We conclude this chapter with an overview of the major topics of in this book.","Alexander Felfernig; Andreas Falkner; David Benavides","2024","SpringerBriefs in computer science","10.1007/978-3-031-61874-1_1","1","true","https://doi.org/10.1007/978-3-031-61874-1_1","Geology","en","-","Include"
