title,abstract,authors,year,venue,journal,url,isOpenAccess,openAccessPdf,citationCount,referenceCount,isInfluential,publicationTypes,fieldsOfStudy,externalIds,influentialCitationCount,authors_names,publicationTypes_str,externalIds_str
Analysing and supporting software reuse in practice,,"[{'authorId': '50609833', 'name': 'V. Bauer'}]",2016.0,,"{'volume': '', 'name': ''}",https://www.semanticscholar.org/paper/13c3d4b51b074c57dd9570731125d81082d5281d,False,"{'url': '', 'status': None, 'license': None}",7.0,98.0,,,"['Computer Science', 'Engineering']","{'MAG': '2752789295', 'DBLP': 'phd/dnb/Bauer16a', 'CorpusId': 11262311}",0.0,V. Bauer,,"MAG:2752789295, DBLP:phd/dnb/Bauer16a, CorpusId:11262311"
An impact analysis of regional industryÂŒuniversity interactions: The case of industrial PhD schools,,[],2016.0,,,,,,,,,,,,,,,
A Critical View on PLM/ALM Convergence in Practice and Research☆,"Abstract The Internet of Things (IoT) is the main driver for industrial smart products produced by an increasing number of manufacturers. The overall functionality of smart products is a combination of mechanical, electrical/electronic functions (hardware functions) and software functions. For hardware and software there are different lifecycle models: Product lifecycle management (PLM) focuses on hardware, application lifecycle management (ALM) focuses on software. Smart products force manufacturers to converge both lifecycle models step by step. Although seemingly important, the research community leaves this innovative area mostly up to the PLM tool vendors and the ALM tool vendors, resulting in them driving the convergence. This paper points out the mismatch between industry and academia regarding the PLM/ALM convergence. We encourage academia to increase research activities and we propose potential research topics.","[{'authorId': '50388665', 'name': 'A. Deuter'}, {'authorId': '2071250208', 'name': 'S. Rizzo'}]",2016.0,,"{'volume': '26', 'pages': '405-412', 'name': 'Procedia Technology'}",https://www.semanticscholar.org/paper/7001a530d2c12139078c8c628c75a218e460687b,True,"{'url': 'https://doi.org/10.1016/j.protcy.2016.08.052', 'status': 'GOLD', 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1016/J.PROTCY.2016.08.052?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1016/J.PROTCY.2016.08.052, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",14.0,15.0,,,['Engineering'],"{'MAG': '2524289906', 'DOI': '10.1016/J.PROTCY.2016.08.052', 'CorpusId': 114614972}",1.0,"A. Deuter, S. Rizzo",,"MAG:2524289906, DOI:10.1016/J.PROTCY.2016.08.052, CorpusId:114614972"
A Researcher’s Experiences in Supporting Industrial Software Process Improvement,,"[{'authorId': '1737649', 'name': 'K. Petersen'}]",2016.0,,"{'volume': '', 'pages': '235-255', 'name': ''}",https://www.semanticscholar.org/paper/292d2f72e41e27a27cb8f72040cdca54e084f6d9,False,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1007/978-3-319-31545-4_12?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1007/978-3-319-31545-4_12, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",0.0,50.0,,,['Engineering'],"{'MAG': '2518785283', 'DOI': '10.1007/978-3-319-31545-4_12', 'CorpusId': 114687299}",0.0,K. Petersen,,"MAG:2518785283, DOI:10.1007/978-3-319-31545-4_12, CorpusId:114687299"
INTERDISCIPLINARY EDUCATION AGENDA PROJECT: IMPROVING INNOVATION THROUGH ACADEMY‑INDUSTRY COLLABORATION,,"[{'authorId': '144071486', 'name': 'B. Andrés'}, {'authorId': '97515966', 'name': 'R. Poler'}]",2014.0,,"{'volume': '', 'pages': '3007-3015', 'name': ''}",https://www.semanticscholar.org/paper/8a5bac50a1f3e23c4f70ef2de2b2d09de7443554,False,"{'url': '', 'status': None, 'license': None}",2.0,16.0,,,['Political Science'],"{'MAG': '81362390', 'CorpusId': 55602683}",0.0,"B. Andrés, R. Poler",,"MAG:81362390, CorpusId:55602683"
Champions and Trust as Drivers of Industry/University Collaborations: A Relationship Marketing Perspective,,"[{'authorId': '47322321', 'name': 'S. Betts'}, {'authorId': '3287242', 'name': 'M. Santoro'}]",2014.0,,"{'volume': '', 'pages': '269-284', 'name': ''}",https://www.semanticscholar.org/paper/c5e695aa33be1e9df62d05931fee8cc120ceca2f,False,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1007/978-3-658-04680-4_16?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1007/978-3-658-04680-4_16, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",3.0,76.0,,,['Business'],"{'MAG': '2119009731', 'DOI': '10.1007/978-3-658-04680-4_16', 'CorpusId': 167980877}",0.0,"S. Betts, M. Santoro",,"MAG:2119009731, DOI:10.1007/978-3-658-04680-4_16, CorpusId:167980877"
The Rocky Road: Why Usability Work is so Difficult,,"[{'authorId': '34548597', 'name': 'J. Winter'}]",2013.0,,"{'volume': '', 'name': ''}",https://www.semanticscholar.org/paper/6017f1193f490a471d7c053929af4e8975e7fc53,False,"{'url': '', 'status': None, 'license': None}",2.0,201.0,,,['Computer Science'],"{'DBLP': 'phd/se/Winter13', 'MAG': '1024376454', 'CorpusId': 14826066}",0.0,J. Winter,,"DBLP:phd/se/Winter13, MAG:1024376454, CorpusId:14826066"
Inżynieria oprogramowania Wybrane problemy,,"[{'authorId': '47787744', 'name': 'J. Swacha'}]",2013.0,,"{'volume': '', 'name': ''}",https://www.semanticscholar.org/paper/01669b3a9420868c428adddc54d9f35a339c8040,False,"{'url': '', 'status': None, 'license': None}",0.0,35.0,,,['Computer Science'],"{'MAG': '2288658076', 'CorpusId': 57403843}",0.0,J. Swacha,,"MAG:2288658076, CorpusId:57403843"
An Evidence Profile for Software Engineering Research and Practice,,"[{'authorId': '1714524', 'name': 'C. Wohlin'}]",2013.0,Perspectives on the Future of Software Engineering,{'pages': '145-157'},https://www.semanticscholar.org/paper/1a5f4ed8b1ed44c9ad5554099ea9f527d2e23b79,False,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1007/978-3-642-37395-4_10?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1007/978-3-642-37395-4_10, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",18.0,28.0,,['JournalArticle'],"['Engineering', 'Computer Science']","{'DBLP': 'conf/birthday/Wohlin13', 'MAG': '186283528', 'DOI': '10.1007/978-3-642-37395-4_10', 'CorpusId': 53507181}",2.0,C. Wohlin,JournalArticle,"DBLP:conf/birthday/Wohlin13, MAG:186283528, DOI:10.1007/978-3-642-37395-4_10, CorpusId:53507181"
Towards Managing the Interaction between Manufacturing and Development Organizations in Automotive Software Development,,"[{'authorId': '3062819', 'name': 'J. Pernstål'}]",2013.0,,"{'volume': '', 'name': ''}",https://www.semanticscholar.org/paper/0346b92d7bd7bb3a121daf426ec99af35b03b90d,False,"{'url': '', 'status': None, 'license': None}",4.0,112.0,,,['Engineering'],"{'MAG': '979340390', 'CorpusId': 56016075}",0.0,J. Pernstål,,"MAG:979340390, CorpusId:56016075"
Investigation of Customer-Driven Innovation,,"[{'authorId': '50074209', 'name': 'Ikram Ullah'}, {'authorId': '48278703', 'name': 'M. Ayaz'}]",2013.0,,"{'volume': '', 'name': ''}",https://www.semanticscholar.org/paper/eb8a87b120aaa942f94a9d65377a283f041263f1,False,"{'url': '', 'status': None, 'license': None}",2.0,93.0,,,['Engineering'],"{'MAG': '2170986266', 'CorpusId': 110520176}",0.0,"Ikram Ullah, M. Ayaz",,"MAG:2170986266, CorpusId:110520176"
FOCUS : The Many Faces oF soFTware analyTics,,"[{'authorId': '2266440698', 'name': 'Dongmei Zhang'}, {'authorId': '2285058007', 'name': 'Shi Han'}, {'authorId': '34402895', 'name': 'Yingnong Dang'}, {'authorId': '4648762', 'name': 'Jian-Guang Lou'}, {'authorId': '46702036', 'name': 'Haidong Zhang'}]",2013.0,,,https://www.semanticscholar.org/paper/e6b29a48d9d3e26cffd20d2a6feeb28dfd4af960,False,"{'url': '', 'status': None, 'license': None}",0.0,15.0,,,,{'CorpusId': 267793650},0.0,"Dongmei Zhang, Shi Han, Yingnong Dang, Jian-Guang Lou, Haidong Zhang",,CorpusId:267793650
A collaborative autoethnographic analysis of industry-academia collaboration for software engineering education development,,"[{'authorId': '37856575', 'name': 'Emily Marasco'}, {'authorId': '2336789418', 'name': 'Ann Barcomb'}, {'authorId': '2190564437', 'name': 'Gloria Dwomoh'}, {'authorId': '2190564027', 'name': 'Daniel Eguia'}, {'authorId': '2190563974', 'name': 'Abbas Jaffary'}, {'authorId': '2090431265', 'name': 'Garth Johnson'}, {'authorId': '123128285', 'name': 'Lance Leonard'}, {'authorId': '2190564435', 'name': 'Ryan Shupe'}]",,,,https://www.semanticscholar.org/paper/3e41670b776093172de78060f25fedf9b423968c,False,"{'url': '', 'status': None, 'license': None}",3.0,10.0,,,,{'CorpusId': 253475228},0.0,"Emily Marasco, Ann Barcomb, Gloria Dwomoh, Daniel Eguia, Abbas Jaffary, Garth Johnson, Lance Leonard, Ryan Shupe",,CorpusId:253475228
Information and Software Technology,,"[{'authorId': '2074904105', 'name': 'Sergio Rico'}, {'authorId': '2334880864', 'name': 'Nauman Bin'}, {'authorId': '1777300', 'name': 'Emelie Engström'}, {'authorId': '2239111955', 'name': 'Martin Höst'}]",,,,https://www.semanticscholar.org/paper/a6fe97d331371930f8d79a1b8ac8a29f58749ed6,False,"{'url': '', 'status': None, 'license': None}",0.0,43.0,,['Review'],,{'CorpusId': 266378590},0.0,"Sergio Rico, Nauman Bin, Emelie Engström, Martin Höst",Review,CorpusId:266378590
Academic and Industry Collaboration: A Literature Review,,"[{'authorId': '2264189561', 'name': 'D. A. M. Lucietto'}, {'authorId': '2348273038', 'name': 'Dr. Peters'}, {'authorId': '2348273038', 'name': 'Dr. Peters'}, {'authorId': '2348267956', 'name': 'M. Meher'}, {'authorId': '2341177143', 'name': 'Rusi Taleyarkhan'}, {'authorId': '103738787', 'name': 'Meher Taleyarkhan'}, {'authorId': '2349396912', 'name': 'Ms. Shelly Tan'}, {'authorId': '2110408396', 'name': 'Shelly Tan'}]",,,,https://www.semanticscholar.org/paper/85a004bdb61406b8ebb6d6dceb373bcdbed7b67d,False,"{'url': '', 'status': None, 'license': None}",1.0,40.0,,['Review'],,{'CorpusId': 276743197},0.0,"D. A. M. Lucietto, Dr. Peters, Dr. Peters, M. Meher, Rusi Taleyarkhan, Meher Taleyarkhan, Ms. Shelly Tan, Shelly Tan",Review,CorpusId:276743197
Jurnal Pemberdayaan Masyarakat,"Gunadarma University' as one of the biggest private university in Indonesia has Technopark located in Cianjur, West Java, it is equipped with facilities such as glamping sites, a kitchen, meeting hall and a park featuring various herbs, spices, and plants, holds significant potential for enhancing hospitality studies. However, these resources are currently underutilized by students and faculty, limiting their effectiveness in advancing academic and practical learning. This study explores the challenges and opportunities of utilizing UG Technopark to enhance hospitality education. Using a qualitative approach, in-depth interviews were conducted with faculty members, students, and industry stakeholders, also observation to gather insights into the current limitations and potential areas for improvement. The findings highlight key challenges include geographical distance, limiting regular use by students and faculty. However, UG Technopark provides valuable hands-on experiences and opportunities for interdisciplinary collaboration. The findings highlight the potential for stronger university-industry partnerships, strategic curriculum alignment, and contributions to sustainable hospitality practices, benefiting both the university and the broader community.","[{'authorId': '2356535693', 'name': 'Murni Armaini Akhirson'}, {'authorId': '90849852', 'name': 'Dewi Sri'}, {'authorId': '2356536308', 'name': 'Istamkhuja Davronov'}]",,,,https://www.semanticscholar.org/paper/2714e75b22a04bf6496f39d91254a612a5cdc1f2,True,"{'url': 'https://doi.org/10.37064/jpm', 'status': 'GOLD', 'license': 'CCBYSA', 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.37064/jpm?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.37064/jpm, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",0.0,48.0,,,,"{'DOI': '10.37064/jpm', 'CorpusId': 277954274}",0.0,"Murni Armaini Akhirson, Dewi Sri, Istamkhuja Davronov",,"DOI:10.37064/jpm, CorpusId:277954274"
Get the Cogs in Synch – Time Horizon Aspects of Industry–Academia Collaboration,,"[{'authorId': '2240057433', 'name': 'P. Runeson'}, {'authorId': '2432003559', 'name': 'Svenér Johan'}, {'authorId': '2240057433', 'name': 'P. Runeson'}, {'authorId': '2242232859', 'name': 'Sten Min¨or'}, {'authorId': '2432002058', 'name': 'Johan Sven´er'}]",,,,https://www.semanticscholar.org/paper/66cb2e5abf52793aec23d6b0ab9f457f311b08bb,False,"{'url': '', 'status': None, 'license': None}",0.0,14.0,,,,{'CorpusId': 287830876},0.0,"P. Runeson, Svenér Johan, P. Runeson, Sten Min¨or, Johan Sven´er",,CorpusId:287830876
